f_1,f_2,f_3,x_1,x_2,x_3,x_4,x_5
1686.9917701733914,9.542442475280483,0.047082322031340496,2.940511995109543,3.0,1.0000042437924306,1.9268780616926486,2.9992894903485015
1665.4294389682989,7.214887457918474,0.10361410004788667,1.0,2.6027571138327383,1.0,1.0000011449181965,1.0
1665.2855251401343,7.257103607577916,0.10464703305263759,1.0000001569012995,2.5407147461965804,1.0000000013071886,1.000020363129917,1.0
1686.4666750335828,9.468658180282448,0.04801317423751622,2.865328252428662,2.999974367575404,1.0000000000000966,1.8814263150727133,3.0
1687.1734109240106,9.649189143956953,0.04675103509960823,2.7752456943414074,2.9999577875446346,1.0000000000301277,2.0004633989400333,3.0
1665.3597564876607,7.235290364409575,0.10413717608293077,1.000002967008806,2.5727482725355726,1.0,1.0,1.0
1685.891433879652,9.376956530795395,0.04914795780303451,2.923819506016329,3.0,1.0,1.8290521727728144,2.930703000785304
1685.622429173687,9.509799308824793,0.04926050933416108,2.2701750904879163,3.0,1.0000000013639867,1.953779616438687,3.0
1690.1850093539283,10.163551258899503,0.04310721873228263,3.0,2.999936599252038,1.0,2.321955811949935,2.999880649496269
1665.2695648708368,7.261703625392763,0.10474978341601932,1.0000062914647432,2.5339026948647048,1.0000000248753804,1.0,1.0
1686.015937826112,9.331805063317491,0.04907883143104961,3.0,3.0,1.0000000000040945,1.7819280470967085,3.0
1665.044272033488,7.327662924837801,0.10596212686805584,1.0,2.4368836744630644,1.0000000000048932,1.000000079295531,1.0
1685.7558538646192,9.447477139278602,0.0491331676775913,2.5277827440632312,3.0,1.0000000000000888,1.8924120641014652,3.0
1685.5487049137944,9.404675780165649,0.04952753060578713,2.523232114474231,3.0,1.0000000000000318,1.8669733411234273,3.0
1686.550021227207,9.445869888752867,0.04792818537093922,2.965835811208632,3.0,1.0,1.8615279303234136,3.0
1686.0287157099003,9.337307204914904,0.0490396482419004,2.9937288938632025,3.0,1.0,1.7863750094562945,2.99847941060337
1670.2023436703225,6.9420539706597,0.16482530535862855,1.0000005133651757,3.0,1.8427693334112925,1.0000004798346775,1.0
1665.0125224264182,7.336959253833942,0.10609651277274676,1.0000000731630867,2.4232104769910294,1.00000000001482,1.0000000058371818,1.0
1686.0236151689214,9.401440790387916,0.04884500096505997,2.8102327822134945,2.9998869268285246,1.0000000003053344,1.8408921899427013,3.0
1686.4938288216422,9.451680202252598,0.04801059320428453,2.944244396665549,3.0,1.0000000223964265,1.8686838067652072,2.986411973353484
1665.5267690993146,7.186383912316264,0.10281080942475365,1.0000000398256883,2.6446773251763416,1.000000000000559,1.0,1.0
1665.0855629254834,8.353855856606838,0.06612323344174326,1.0000220993900892,1.0221107411433548,1.0000000000008165,1.0,1.746495542597462
1686.9116946117344,9.502690579180078,0.04725740253926252,2.997852893315625,2.9999999999932396,1.0,1.8985937428342132,3.0
1665.7565735126373,7.119126501004436,0.10057862508752673,1.0000000029308798,2.743620150693004,1.0000000118612125,1.0000076228709667,1.0
1665.4731570829986,7.202081960776646,0.10326374059175117,1.0,2.6215885925442675,1.0,1.0000000253259436,1.0
1665.1344060426713,7.301273720357623,0.105531596762786,1.000000020408677,2.4756982695663146,1.0000008013756567,1.0000004256110928,1.0
1686.7828819125368,9.593937510902247,0.04740618862050664,2.764190812667314,2.9999959381325607,1.0000146886498584,1.970969458076403,2.969278992069689
1670.1810476962335,6.943421991370201,0.16442504874807465,1.0000022619039342,3.0,1.8381011527077304,1.0000041380675802,1.0
1686.2463429565303,9.37507980076805,0.048582631405273524,3.0,2.9999999996871978,1.0,1.811768001805675,3.0
1668.3408977920708,7.443354040387195,0.08460163081865474,1.0000004161934863,3.0,1.0,1.255069847127859,1.0043942038529543
1687.6898595015111,9.687647555458168,0.04592862103938054,2.9254616904439104,2.999960762098942,1.0,2.021487305682572,3.0
1675.8111278494396,7.322767910876033,0.07353945569349603,1.0001684308777938,3.0,1.0000000000994365,1.1096966658970053,2.9326726553974094
1670.1752250366712,6.943793876164588,0.16431558746295014,1.0000034635030077,3.0,1.8368245095100384,1.0000050878171893,1.0
1665.0963775885893,7.312415481022356,0.10572207457530482,1.0000000068933146,2.4593156761242096,1.0,1.0000024561432488,1.0
1684.2917484657803,6.325640659485491,0.21556540578884878,1.0000002524919633,2.9999716715916236,2.989145663398516,1.0000049375644047,2.9865087706511058
1686.1545309734536,9.457110967325281,0.048514137660418476,2.730504413122893,2.9999828100016575,1.0,1.8821594000452742,3.0
1685.5441587916027,9.30197960408233,0.049900471884905574,2.8920412656541417,3.0,1.000000000000002,1.775199391893173,2.9628967050785984
1678.107510706546,6.894256412896058,0.17364509815259174,1.0,3.0,2.232153780947005,1.0000011714244836,2.37481632150817
1674.093653819787,6.444616770494771,0.23766500250500477,1.000011444373932,3.0,2.6930676028628433,1.0,1.0014318045565929
1674.7260562879756,6.788597660994471,0.19319285043538775,1.0000001441276356,3.0,2.292374879287197,1.0000017518570883,1.5542052978453358
1676.2374158961409,7.360421867312087,0.07248583543910972,1.0000000022111202,3.0,1.0,1.1261028076387267,3.0
1665.350362725575,7.238036966781046,0.10420432066358687,1.0000000010515797,2.568705741870586,1.0000000000005853,1.0,1.0
1682.3781477816226,6.705729312084911,0.18759560614900417,1.0000148228470498,2.9999999999326956,2.584237426236762,1.0000027846284334,2.9722114087953253
1665.4106304258416,7.220909541928909,0.1037634358393659,1.000007497973095,2.5942319667210896,1.0000000428564946,1.0001266419249553,1.0
1686.9830009888303,9.52476683473122,0.04712407077110729,3.0,3.0,1.0,1.916011996101117,2.984683913845917
1665.417746850148,7.21833897911125,0.10370548621928777,1.0000001467864938,2.5976807492718463,1.0000001101554623,1.0,1.000023162094814
1679.7961510735904,8.396212618482773,0.06005919464991501,1.0,3.0,1.0000000011089774,1.6368162116477216,2.913673061320812
1675.0562043811588,6.787030396846315,0.19301488843193218,1.0004154760753508,2.999997882158343,2.3042081147270435,1.0,1.6159481010948418
1665.4027688770516,7.222733945631228,0.10381971331431095,1.0000012031734686,2.591240501758375,1.000000110023496,1.0000099753974414,1.0
1668.3224425207534,7.443266005485738,0.0846327103201481,1.0000146671396073,3.0,1.0,1.2552112067420884,1.0
1665.6630156642175,7.146490726811379,0.101544142178607,1.000000134288153,2.7033529505634224,1.0,1.0000001728597347,1.0
1665.3272456679279,7.245338056834677,0.10436962799452518,1.0000075297205735,2.5583092609819627,1.0000000420614383,1.0001302448295855,1.0
1665.3955532197913,7.225875625335203,0.10388159322347673,1.0000092209175322,2.587282533587127,1.0,1.0002633452801792,1.0
1665.1797416638547,7.288095264206666,0.105287850097286,1.0000003311323185,2.4951429301207018,1.0,1.0000247710823962,1.0
1685.9853228085606,9.42173019137077,0.04884402216779905,2.732787454119686,2.999999981402756,1.0,1.859542938706766,3.0
1686.0528911455067,9.447972315288428,0.048748929247659493,2.8520311340595055,3.0,1.00002123603334,1.8827562185904827,2.911833977418055
1686.9160050387113,9.518953927590852,0.047244367477977674,2.9991282840474143,3.0,1.000000440241137,1.9140799478024706,2.9734573539989277
1665.0858789734252,7.315517161481933,0.10577246639604322,1.0000005920376396,2.4547712503551096,1.0000000078876186,1.0000092090908919,1.0
1670.1856699206198,6.94417634199781,0.16423071502169234,1.000003878758758,3.0,1.836322671656573,1.0000001021182474,1.0028670060540572
1686.454202159264,9.426195663131551,0.04812265503175081,2.9715297878477065,3.0,1.0000012616822562,1.8482652873723295,2.998464587648907
1686.2346189059988,9.455605574872303,0.04839377960743703,2.777907502535986,3.0,1.0000000000167406,1.8780543430497958,3.0
1665.1566800997773,7.2948017768944124,0.1054145180553657,1.000000016292306,2.4852206483076573,1.000000000000003,1.0,1.0000381552111315
1672.039967258365,6.771972049579502,0.19881667900834343,1.0000000642463405,3.0,2.2404406590215635,1.000203697891511,1.004296329849471
1665.304299053988,7.252026676771681,0.10453026608414218,1.000000002531217,2.5481753145362998,1.0,1.0,1.000360876784942
1668.5456044539399,8.162929017867421,0.07898543801523554,1.0000000115859349,1.3777682145403969,1.0,1.000000005325555,2.337672602719181
1665.0085339849757,7.338127286248533,0.10611275699543436,1.0,2.4214926395630845,1.0000000003144431,1.0000000776092657,1.0
1682.8625932677119,6.64266757650353,0.19252005997329913,1.0,3.0,2.6631472444317117,1.0000191815406423,3.0
1686.3599490783245,9.42547513231149,0.04826837058803265,2.9233455654016884,2.9999993703890975,1.000000000390142,1.849883973446857,3.0
1686.8017973512876,9.485886434392278,0.04745779951122376,2.9879525110210277,2.999999993171465,1.000001754767576,1.8876970031632463,2.99945485865502
1685.58581293386,9.420737198970524,0.04943753453499541,2.4997919319989386,3.0,1.00000000000385,1.8789355072143148,3.0
1686.8297608412745,9.540267821109769,0.04734128622437493,2.867027327641126,3.0,1.000000507103262,1.9279231162008668,3.0
1688.8841227497956,9.892893081718249,0.04428511147210331,3.0,3.0,1.0,2.15338899411657,3.0
1671.5732257053073,6.824028914288018,0.1904800831652697,1.0000012819064215,3.0,2.1423211551040966,1.000293803003448,1.0
1685.998266972824,9.369308996234034,0.04900331267431935,2.983356141247315,3.0,1.0,1.8191867302737954,2.9402767949186925
1664.8490961265927,7.384886769356848,0.10664599510185438,1.0000475947421272,2.3527700878137217,1.0,1.0000025984759642,1.000001007141958
1684.4015187950317,6.315008623248928,0.21599966195779807,1.0,3.0,3.0,1.0000045192837503,3.0
1679.5965763971249,6.345443758324066,0.23085039959017428,1.0000137109495832,3.0,2.891948390379137,1.0000837982787332,2.0323248731309476
1675.9933351681586,7.338627596691287,0.07309002815755837,1.0,2.999995563244871,1.0,1.1166223975556218,2.9616538078780454
1680.559362500109,6.240765031955421,0.23669393767902203,1.0000062124294498,3.0,3.0,1.0,2.1377516130727496
1665.369579103335,7.2324102673949815,0.1040660236630676,1.0,2.576981516603042,1.0,1.0000000003039902,1.0
1686.1227332142682,9.400337702281057,0.04870292645083104,2.8930574304698515,3.0,1.000000443521362,1.8374143742710918,2.984394359169976
1674.02169411245,6.474102856315873,0.2345547272524231,1.0003221426324747,3.0,2.6609199640273404,1.0,1.0180806604445016
1673.189901740436,6.818987266264843,0.19021918450819547,1.0000966991485496,3.0,2.2013058610292613,1.0000021138038788,1.3027882646917575
1687.6656662543237,9.676797407658842,0.045997376326193724,2.9883211396780776,2.999951735062087,1.0000041915517899,2.020237238806831,2.9634826303862636
1665.027715828503,8.368333647365526,0.06489839600839586,1.0000021605151297,1.0009156928746434,1.0,1.0002392560544913,1.7441542909635275
1685.8571914306672,9.501692429699778,0.04890295151473766,2.4388000467455386,3.0,1.00000000000029,1.932702748835993,3.0
1665.3470661749614,7.239070599668046,0.10422817432006849,1.0000014187627377,2.5672294277896848,1.0000001099136244,1.0000165270890726,1.0
1669.8276240512062,7.151001891117682,0.0848474404687932,1.0000141123280462,3.0,1.00000000011517,1.0784278488644246,1.6441255201958602
1666.8118591785042,7.035586339184209,0.09086525153491341,1.000001465060196,2.9999748792399346,1.0,1.046335700352762,1.0229602598774306
1672.2650091668743,7.385752644697044,0.07867331091082191,1.0,3.0,1.00000000004493,1.1824013523922947,2.0109611090905646
1675.9321964367655,7.285723062616223,0.07371574286362337,1.0000085698568555,3.0,1.0,1.08780485053443,2.997861911640419
1686.2589060386733,9.466297384541965,0.04834067978229589,2.7728473357491152,3.0,1.0000000011430068,1.8861025361376513,2.9941813939783706
1678.7216839908413,8.126701780489448,0.06298331118326723,1.0000086186793267,2.999367076030601,1.0,1.5098020374403343,2.892960272470258
1676.058032141829,7.315154262840151,0.0732177449984633,1.0,3.0,1.0000000000003013,1.1028706733469709,3.0
