5.942703260501657425e+00,3.150310146329945216e+00,6.475792773383851397e+00,-2.161280632914079014e+00
6.034978409265589150e+00,3.286315054548943237e+00,6.125969498359573606e+00,-4.388238380766014579e+00
5.206312607687953786e+00,3.413024500505751568e+00,7.364179319955693970e+00,-9.706666666666656340e+00
6.207915193068906490e+00,3.267669355600157477e+00,4.712265527259105191e+00,-3.853222134624741280e+00
6.262301919719442722e+00,3.241787595314315595e+00,3.695898138129161126e+00,-3.322513333556702086e+00
6.035385282337953683e+00,3.331944139733190813e+00,6.124069358540153551e+00,-5.564488059783921692e+00
6.210606587352885732e+00,3.146656557025489853e+00,4.673330333102925671e+00,-2.004404180871734553e+00
6.036972707872154231e+00,3.375642274217175220e+00,6.116618874058140420e+00,-7.040708436707064699e+00
5.949708226067802919e+00,3.428271064620353137e+00,6.453912459308772220e+00,-9.706666666666656340e+00
6.159234029760979112e+00,3.029920907197446223e+00,5.287273070771886907e+00,-9.089663690406704077e-01
6.264576962968703810e+00,3.324383845376250424e+00,3.639617483184149904e+00,-5.091708250949194436e+00
6.339999999999999858e+00,3.398335077086862999e+00,3.211111111111195626e-01,-7.390066632421064874e+00
5.430120367125577552e+00,3.314534327248253476e+00,7.238718406660225035e+00,-5.463004400480020450e+00
5.964115856876254895e+00,3.351771296506194098e+00,6.406853609484611134e+00,-6.255306526929226507e+00
6.142190366671085755e+00,3.239452127615058963e+00,5.443997158140402526e+00,-3.377612151537159768e+00
5.944844832363962439e+00,3.208876930394650273e+00,6.469170194969063203e+00,-2.976090829169336871e+00
5.880509884613995375e+00,3.235198237033315216e+00,6.645654166433989651e+00,-3.446875037182859813e+00
6.278088687449304928e+00,3.352576771928323929e+00,3.272709050474454706e+00,-5.883055201625171371e+00
4.751000000000000334e+00,3.321393673810961289e+00,7.500000000000000888e+00,-6.004719404324395882e+00
6.256600891117750862e+00,3.211916901760994758e+00,3.830786938752908988e+00,-2.843354969733582926e+00
6.266136854875606232e+00,3.299371147693328510e+00,3.600175704200062832e+00,-4.470207538102778599e+00
6.214260454971347158e+00,3.318623163435155732e+00,4.618981244333128622e+00,-5.006823019611471359e+00
6.166452375840718148e+00,3.383638125778818839e+00,5.214982452858112794e+00,-7.171222377021948979e+00
5.641427528954126913e+00,3.011403763174426373e+00,7.047547646257471321e+00,-8.761522227344706870e-01
6.236335617275308607e+00,2.955377259764186970e+00,4.249024451397931834e+00,-3.708931353202171710e-01
5.963233549849463522e+00,2.988760711705889861e+00,6.409818388692235303e+00,-6.539504799991908701e-01
5.543048573556318637e+00,2.866557786493288518e+00,7.148560176963619561e+00,0.000000000000000000e+00
5.943962845355224900e+00,3.260213535888473402e+00,6.471904677733145483e+00,-3.889172326751420883e+00
6.248692179838210237e+00,2.886892236583653570e+00,4.004573114475023843e+00,0.000000000000000000e+00
6.335544463356438172e+00,3.203176518159222663e+00,6.505140641021736059e-01,-2.644149061880201934e+00
6.143157261483395359e+00,3.183777029346336551e+00,5.435589919035321849e+00,-2.511551957779329936e+00
6.152845050566082996e+00,3.336419411805048085e+00,5.348212662641310011e+00,-5.573119424933342003e+00
6.035667355246293830e+00,3.036576795370348414e+00,6.122749782105300298e+00,-9.970700856608825102e-01
5.481643365686354130e+00,3.259522620169430951e+00,7.200442682625588731e+00,-4.085897314434553174e+00
6.336433544679047181e+00,3.282324896053106400e+00,5.870490167968647199e-01,-4.003228426346063351e+00
6.034812290122422596e+00,3.237478252165211678e+00,6.126744184370353175e+00,-3.409458385299052097e+00
6.145335116832598032e+00,3.289168934022931534e+00,5.416450165480068080e+00,-4.364704992827838304e+00
5.472783430904177848e+00,3.129074903720281409e+00,7.207341812248115431e+00,-2.030490409059411583e+00
5.951872367221453075e+00,2.875870046520630829e+00,6.447023739546553500e+00,0.000000000000000000e+00
5.940041475816789429e+00,3.306260885150074547e+00,6.483943737974167121e+00,-4.936865713200756289e+00
6.036810288421336601e+00,2.934266448292255802e+00,6.117383900136792896e+00,-2.922231728034987430e-01
6.040048035699930651e+00,3.415186527401142591e+00,6.102015108375471009e+00,-8.823267898119656394e+00
6.093855497205414196e+00,2.989673970965253336e+00,5.804113662400377294e+00,-6.316279142128211621e-01
6.229829101615275810e+00,3.011050461167443792e+00,4.366165291136185012e+00,-7.432041926901111761e-01
5.695245587024016842e+00,3.286075708799184092e+00,6.980330552298212865e+00,-4.584335411898638135e+00
6.035039883213927148e+00,3.117837673736479243e+00,6.125682655839144175e+00,-1.756002350540080581e+00
4.751000000000000334e+00,3.260645797707259597e+00,7.500000000000000888e+00,-4.370505911353474993e+00
6.279229616717372231e+00,3.379804248541764977e+00,3.238898777288052422e+00,-6.812548183148782854e+00
4.751000000000000334e+00,3.182618801813105858e+00,7.500000000000000888e+00,-2.912964092397405391e+00
5.807416391763883468e+00,2.901940938336726283e+00,6.801803219956044089e+00,-1.474285379874551438e-01
6.189069238498365877e+00,3.431766558445886517e+00,4.961431644971828092e+00,-9.428175458845267087e+00
4.925295992630994490e+00,3.357168210872991221e+00,7.461082534957397705e+00,-7.192815863794007392e+00
6.257702989157014173e+00,3.270309620174210785e+00,3.805369918650628236e+00,-3.856815978351056273e+00
6.311249643360515194e+00,3.072209145569449351e+00,2.045216168834831372e+00,-1.195162156051944979e+00
6.178698432896961634e+00,2.904684614274068988e+00,5.083165249948292441e+00,-1.021942016163324141e-01
6.296789670410391615e+00,2.889578582814740670e+00,2.650460934307508509e+00,0.000000000000000000e+00
5.673534615775523093e+00,3.056115582830280619e+00,7.008636040679722790e+00,-1.241097659482916171e+00
5.686542974842551779e+00,3.310642849228431217e+00,6.991881093126528057e+00,-5.213668457274398982e+00
5.104169946561402327e+00,3.292698225324865113e+00,7.405417752535177200e+00,-5.016755657151690251e+00
6.235239729030665146e+00,3.390284382057162649e+00,4.269277021598894883e+00,-7.313848844138154170e+00
6.263946297658664619e+00,3.176274419352299816e+00,3.655365048158762065e+00,-2.337049300707628507e+00
5.826999872882447029e+00,3.378473030574392411e+00,6.763707701436366904e+00,-7.386547130466207811e+00
6.148266027228839192e+00,3.117175630937717656e+00,5.390239020764949984e+00,-1.706173935899133465e+00
5.531553747220712580e+00,3.418798145738886518e+00,7.158847507866362925e+00,-9.706666666666656340e+00
5.660869971884301854e+00,3.332789177932327540e+00,7.024386405222045937e+00,-5.876064894081070022e+00
5.711195170540811716e+00,3.259904176325725711e+00,6.958414466741214000e+00,-3.998034616275467634e+00
6.099589948300780939e+00,3.355254774519775385e+00,5.766767496175221552e+00,-6.227604038615512927e+00
5.717621940354188581e+00,3.204042160186479915e+00,6.949298659048628757e+00,-2.987292868221744335e+00
6.271030577013268825e+00,3.095863479577825927e+00,3.471703598290031501e+00,-1.433858884921438648e+00
6.108289386805438426e+00,3.086671303480978956e+00,5.707629635899215792e+00,-1.415294542652231424e+00
5.493670005368636033e+00,3.200129302126518027e+00,7.190853024972627239e+00,-2.996757880901627757e+00
5.874327297764720512e+00,3.285007708121726822e+00,6.660461742645465755e+00,-4.462157385925064723e+00
6.339999999999999858e+00,3.349813215650600640e+00,3.211111111111195626e-01,-5.677863077703927175e+00
6.304461877169760697e+00,3.442510346968780333e+00,2.345431465179863117e+00,-9.706666666666656340e+00
6.299655399981333836e+00,3.243325989850054825e+00,2.540433150222097147e+00,-3.312067795915622170e+00
6.273196850250545076e+00,3.047992721891686241e+00,3.412422376909521660e+00,-1.009858507995788690e+00
4.759277707854817407e+00,3.406045521111499497e+00,7.498433673264894850e+00,-9.706666666666656340e+00
5.214040684162397632e+00,2.860691516780024646e+00,7.360719184521735237e+00,0.000000000000000000e+00
5.462819751116120059e+00,3.229646327694593033e+00,7.214937871209205156e+00,-3.507661512453038810e+00
5.402419309661089741e+00,3.031633715996893574e+00,7.257577601854332094e+00,-1.075033435301168350e+00
6.106734398211563608e+00,3.433243129458626974e+00,5.718428355397954910e+00,-9.706666666666656340e+00
6.097698288289556956e+00,3.400184109907073093e+00,5.779226353103737779e+00,-7.992056465935962528e+00
5.410790819128428630e+00,3.287363727586947171e+00,7.251996454045383622e+00,-4.749586372290329095e+00
6.034804108665128730e+00,3.182737362477607856e+00,6.126782321501250905e+00,-2.549914846785660938e+00
6.339999999999999858e+00,2.998957426017004657e+00,3.211111111111195626e-01,-6.123304577553929651e-01
6.339999999999999858e+00,3.103173808767097253e+00,3.211111111111195626e-01,-1.462661947795326434e+00
5.063695416775617630e+00,3.049904626988658052e+00,7.419683107317889714e+00,-1.283596555100581238e+00
5.579556918751210404e+00,3.384345351554205017e+00,7.113933552307348585e+00,-7.871526435460235227e+00
6.206497490043331844e+00,3.211924490966175938e+00,4.732412811680896780e+00,-2.881060249484060698e+00
4.751000000000000334e+00,3.089304748590302019e+00,7.500000000000000888e+00,-1.717038930616515469e+00
5.636471682596057242e+00,3.359177962430222042e+00,7.053263175924161743e+00,-6.794150321318189967e+00
6.257204627166946587e+00,3.439799531415268952e+00,3.816901374185429852e+00,-9.706666666666656340e+00
6.113744756145994330e+00,3.152829243317238905e+00,5.668925288367921311e+00,-2.125719373184239647e+00
5.870773392515157063e+00,3.112520420475660465e+00,6.668824846364527659e+00,-1.748664268740762306e+00
5.953636687868003818e+00,3.398428946470244405e+00,6.441361651070884875e+00,-8.121071848094036483e+00
6.301688734142006254e+00,3.170394624811129436e+00,2.459595686289541838e+00,-2.233818948255725800e+00
6.261244170184308899e+00,3.142510147885625216e+00,3.721576278053888132e+00,-1.927338015021313300e+00
5.614967578745249099e+00,2.946944130087162605e+00,7.077226672585117839e+00,-4.316589128620813565e-01
6.112039873089470277e+00,3.211715202102934263e+00,5.681160141602696001e+00,-2.937524723072018951e+00
5.679771378880651866e+00,3.097892131262950155e+00,7.000677784788855718e+00,-1.640924950150726591e+00
5.849398747008217825e+00,3.025041477601010609e+00,6.716955044512641138e+00,-9.462392583406982194e-01
5.858897958563847652e+00,3.331903558747889793e+00,6.696012295477081544e+00,-5.710565726200184322e+00
5.775537461108557480e+00,3.423519416565713236e+00,6.858882861044491186e+00,-9.684849603123566908e+00
6.333613529597213798e+00,2.891961677137628861e+00,7.846921252071439312e-01,0.000000000000000000e+00
6.113085111543375305e+00,3.263285657474435553e+00,5.673674362562978857e+00,-3.843434847558959255e+00
6.226973660525972676e+00,3.368141985633081870e+00,4.415308836817266602e+00,-6.488877605561928164e+00
6.220377854061698741e+00,3.064995880033796638e+00,4.523928474569313352e+00,-1.175740676256275208e+00
5.457762016822082174e+00,3.163711383199815153e+00,7.218729484214862602e+00,-2.472499375849996017e+00
6.245178964704063418e+00,3.416321919558901410e+00,4.077237365685469683e+00,-8.463207515388717184e+00
6.303725442655641942e+00,3.306348290893828867e+00,2.376202553361077108e+00,-4.582323947886559168e+00
5.165509065329346505e+00,3.227570393278357930e+00,7.381619676899572546e+00,-3.564090409993935005e+00
5.879831703701209555e+00,3.179471403875520963e+00,6.647294736916274260e+00,-2.565668013509403877e+00
5.155268372483964967e+00,3.152335794788680090e+00,7.385787407535293170e+00,-2.390075292657729999e+00
6.117010235442968735e+00,3.309860665124217505e+00,5.645128221343421515e+00,-4.885368299606214215e+00
6.101628895186419044e+00,3.355633824691660827e+00,5.753181543245757368e+00,-6.237863557092399702e+00
6.101146063293229282e+00,2.880579773925092013e+00,5.756413630448773411e+00,0.000000000000000000e+00
5.705890034444437653e+00,3.138467454315384764e+00,6.965814266227104312e+00,-2.087023278160783590e+00
6.315330006489253911e+00,3.368922360562695228e+00,1.848994130653621504e+00,-6.344636667676547326e+00
6.101086672017558499e+00,3.082347176845461334e+00,5.756810556706488669e+00,-1.376869776599709105e+00
6.099939944929959168e+00,3.082986842638337777e+00,5.764447050475147272e+00,-1.383269010061029203e+00
5.386823201596868671e+00,3.286981903681208905e+00,7.267712997092356630e+00,-4.750759169329760390e+00
5.949640259129986397e+00,3.305033260842885845e+00,6.454127806538547674e+00,-4.898679339322694837e+00
5.630400015924857726e+00,3.287209272915823988e+00,7.060165223060440809e+00,-4.643742163931849021e+00
5.381939740114576765e+00,3.287021485350002159e+00,7.270818285603887432e+00,-4.753875792975406966e+00
6.274760846246064006e+00,3.093110838699364873e+00,3.368654947644792230e+00,-1.405616182546709503e+00
5.621738933074523992e+00,3.092541071639417716e+00,7.069824139095146620e+00,-1.598369841183898465e+00
6.100485786060751536e+00,3.082321279987133344e+00,5.760818561600451915e+00,-1.376829089800666761e+00
6.091906908064817827e+00,3.308749891399862975e+00,5.816522043605379721e+00,-4.880218569082930280e+00
6.284634886456457181e+00,3.354893399782635566e+00,3.071959211716313476e+00,-5.944209337357944101e+00
5.917752279078937860e+00,3.205202177377576511e+00,6.548885513975843509e+00,-2.930155190713610747e+00
6.218316990843354652e+00,3.012999092072251361e+00,4.556537969918103670e+00,-7.614556280338862226e-01
4.751000000000000334e+00,2.853461538461538272e+00,7.500000000000000888e+00,0.000000000000000000e+00
6.279996250479966236e+00,3.352661122874185828e+00,3.215909086604352041e+00,-5.882297356150007595e+00
6.110557060234980575e+00,3.307886112992834526e+00,5.691697747839677746e+00,-4.841505864755059285e+00
6.272489489722019584e+00,3.095806173470796896e+00,3.431948551381315937e+00,-1.432532354205012126e+00
6.283686411496292479e+00,3.353165365719191993e+00,3.102088980666770190e+00,-5.891455985019334207e+00
6.339999999999999858e+00,3.355010726936784593e+00,3.211111111111195626e-01,-5.836530161417332607e+00
6.257934213188416805e+00,3.405338318985357660e+00,3.799998210388734421e+00,-7.911542912966697649e+00
6.101121638705481409e+00,3.355089528492527950e+00,5.756576882829119057e+00,-6.220232726428274184e+00
5.475254484904519714e+00,3.231649566293246068e+00,7.205431485716252915e+00,-3.540064181933058940e+00
5.389227457529333520e+00,3.286789767281832475e+00,7.266172360255515272e+00,-4.744975765182615213e+00
6.222967333435030390e+00,3.408194438565644191e+00,4.482074221882372811e+00,-8.124504618567414127e+00
6.218356550820523410e+00,3.012408671565595775e+00,4.555917727811259255e+00,-7.571224792016548744e-01
6.099654292039508263e+00,3.355138970812138410e+00,5.766341263475268875e+00,-6.223648385964196450e+00
6.226391771646891726e+00,3.006500012972685543e+00,4.425161871095775190e+00,-7.115882800279100806e-01
5.944879111057907117e+00,3.306992046796172424e+00,6.469063718733316648e+00,-4.952227017343506787e+00
5.306714447110095101e+00,3.371261406782905645e+00,7.314873641268238913e+00,-7.518966399897354158e+00
6.275222554587031709e+00,3.256985550482188518e+00,3.355575228336880933e+00,-3.582293788982115146e+00
5.347590365507738142e+00,3.414976028196851310e+00,7.291784686965633533e+00,-9.679411291643248205e+00
4.897409424498619046e+00,3.347210534998513509e+00,7.468207934848277496e+00,-6.823626246708371923e+00
4.761978896342222711e+00,3.243952598236569784e+00,7.497916941409323854e+00,-4.006575983866652813e+00
5.617835662286404741e+00,3.092616264075770616e+00,7.074106960763722363e+00,-1.599940766017172944e+00
6.208713194398261415e+00,2.988215678929805108e+00,4.700815987077262115e+00,-5.900464565912439951e-01
4.799860110266676472e+00,3.352257809269363342e+00,7.490372928986738010e+00,-7.073470122758062750e+00
6.269653261852357495e+00,3.303200312359183322e+00,3.508609176416141118e+00,-4.555004140013075187e+00
6.100702868589255701e+00,2.980588760363736878e+00,5.759372235306724264e+00,-5.681539339732020188e-01
5.944207139563310704e+00,3.306905762327498444e+00,6.471148265524931276e+00,-4.950484822851748845e+00
5.709781343502057460e+00,3.332793009463534961e+00,6.960397462451185291e+00,-5.843789828398453068e+00
6.040108126579673886e+00,3.430963329713880405e+00,6.101727496924987726e+00,-9.706164334773248470e+00
5.639543924164062361e+00,3.198267421850006009e+00,7.049728760435407082e+00,-2.922755414119529327e+00
6.272345854245871877e+00,3.166897967338757169e+00,3.435893344872557265e+00,-2.211461193154900862e+00
6.337341182506829540e+00,3.005917418824143539e+00,5.211242760620979908e-01,-6.618165986169577408e-01
5.493725518954520659e+00,3.229938592316345058e+00,7.190808147356502644e+00,-3.502506503573354912e+00
6.274829261153159976e+00,3.092493795742871754e+00,3.366721446719212807e+00,-1.399730750427056858e+00
6.339999999999999858e+00,3.444871794871795068e+00,3.211111111111195626e-01,-9.706666666666656340e+00
6.114676061641614702e+00,3.255314933952594636e+00,5.662187418706261965e+00,-3.687246288509209435e+00
6.214634291415881862e+00,3.303458280912653144e+00,4.613320985159532484e+00,-4.627498335335126889e+00
5.442377261802785249e+00,3.162158004569740388e+00,7.230004772865681772e+00,-2.455288498754046866e+00
6.105821622179725239e+00,2.992739928606657163e+00,5.724720083143043148e+00,-6.499179281044584755e-01
5.977289718146536757e+00,3.262324989672903630e+00,6.361222302276667406e+00,-3.912651671648229801e+00
6.250125880944163548e+00,3.250324627389021614e+00,3.974145463688066648e+00,-3.485067029641415459e+00
6.295354044254255044e+00,3.228900037271879242e+00,2.703939559576092222e+00,-3.075162124103080430e+00
5.411609520731929912e+00,3.162233054796782739e+00,7.251445236262719973e+00,-2.463858379669789933e+00
5.955805842798134186e+00,3.163567561730649569e+00,6.434342965949692683e+00,-2.324211189508962327e+00
5.929660627396390993e+00,3.261923549426674729e+00,6.514906909127103241e+00,-3.931595407443778001e+00
6.147057174894197118e+00,3.259876672828705857e+00,5.401113650113977371e+00,-3.751155843574570881e+00
6.061560489512276995e+00,3.426364330820385717e+00,5.993158820722371161e+00,-9.396407478115129663e+00
6.093568162040359226e+00,3.394910441784659394e+00,5.805952212991222439e+00,-7.761249806875903268e+00
6.222125239253918139e+00,3.376760494653536782e+00,4.495794606037439856e+00,-6.810048437531036392e+00
6.227419302616125307e+00,3.399402113583065876e+00,4.407726280369111294e+00,-7.716143753532374028e+00
5.527168053229523537e+00,3.235157139910634250e+00,7.162699257945673637e+00,-3.586763164332412934e+00
5.616090610957490625e+00,3.092717400975283137e+00,7.076007844660469281e+00,-1.601330624630438404e+00
5.606159407986955223e+00,3.287683376242577005e+00,7.086665916547181254e+00,-4.666992869405878430e+00
6.322517686281884153e+00,3.264505613525254812e+00,1.470151046697234953e+00,-3.669256129929949317e+00
5.827127491245661872e+00,3.082244356035323651e+00,6.763451247273161826e+00,-1.451487163017220361e+00
6.114217484548513326e+00,3.158810983887595736e+00,5.665510005412761174e+00,-2.199199572387169788e+00
6.110209065791014638e+00,3.201330236528759698e+00,5.694156956330362895e+00,-2.780433288802905079e+00
6.339999999999999858e+00,3.109800925869412591e+00,3.211111111111195626e-01,-1.527653643160002517e+00
5.971149817561941298e+00,2.975410628749331376e+00,6.382812968262816966e+00,-5.612509654571662399e-01
5.942672709285961474e+00,3.148824102785810819e+00,6.475886830634758340e+00,-2.143042974117340460e+00
6.172422900248915489e+00,3.290700250820927764e+00,5.152228691479012745e+00,-4.374372897423206119e+00
5.451333819343061826e+00,3.223591273736129192e+00,7.223487347755342292e+00,-3.402772142514931097e+00
6.339999999999999858e+00,3.012790035210739958e+00,3.211111111111195626e-01,-7.091299525249412650e-01
5.263585244795405238e+00,3.161660903852885784e+00,7.337255324679609281e+00,-2.491226841915490819e+00
6.324493619589926396e+00,3.350466112060109580e+00,1.357733191534554074e+00,-5.729892479802223271e+00
6.090967298800242347e+00,3.264163096226184280e+00,5.822455508280907743e+00,-3.876775193480139770e+00
6.264872095733119650e+00,3.238750928023164555e+00,3.632209058312827921e+00,-3.267895604684813549e+00
6.240631205907027024e+00,3.359299045678002305e+00,4.167487924490176354e+00,-6.163925660045888932e+00
6.199286907579940831e+00,3.183633382297898606e+00,4.831199795425423105e+00,-2.477384057094723868e+00
5.796773301334032347e+00,3.121302815300601274e+00,6.821507753575930089e+00,-1.864493079687460142e+00
5.553543664286385351e+00,3.364908143126581486e+00,7.138917763255228977e+00,-7.076471699823724926e+00
